uid,title,acceptedDate,issuedDate,type,url,text,creatorName,publisherName,publisherId
107-79,Звіт КНП «Консультативно-діагностичний центр» Святошинського району м. Києва про стан виконання Заходів з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року за ІІ квартал 2025 року,null,2025-07-03,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/16/uploaded-files/knp-konsultativno-diagnostichniy-tsentr-svyatoshinskogo-rayonu-m-kieva-za-ii-kvartal-2025-roku.pdf,107-79,КНП «Консультативно-діагностичний центр» Святошинського району м. Києва,Святошинська районна в місті Києві державна адміністрація,37395418
107-80,Звіт Управління молоді та спорту про стан виконання Заходів з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року за ІІ квартал 2025 року,null,2025-07-03,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/16/uploaded-files/%20%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D1%96%D0%BD%D0%BD%D1%8F%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D1%96%20%D1%82%D0%B0%20%D1%81%D0%BF%D0%BE%D1%80%D1%82%D1%83%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D1%88%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D1%97%20%D0%A0%D0%94%D0%90%20%D0%B7%D0%B0%20%D0%86%D0%86%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB%202025%20%D1%80%D0%BE%D0%BA%D1%83.pdf,107-80,Управління молоді та спорту,Святошинська районна в місті Києві державна адміністрація,37395418
107-81,Звіт КНП «Центр первинної медико-санітарної допомоги №1» Святошинського району м. Києва про стан виконання Заходів з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року за ІІ квартал 2025 року,null,2025-07-03,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/16/uploaded-files/0zvit-knp-tsentr-pervinnoi-mediko-sanitarnoi-dopomogi-1-svyatoshinskogo-r-nu-m-kieva-za-ii-kvartal-2025-roku.pdf,107-81,КНП «Центр первинної медико-санітарної допомоги №1» Святошинського району м. Києва,Святошинська районна в місті Києві державна адміністрація,37395418
107-82,Звіт КНП «Центр первинної медико-санітарної допомоги №2» Святошинського району м. Києва про стан виконання Заходів з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року за ІІ квартал 2025 року,null,2025-07-03,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/16/uploaded-files/knp-tsentr-pervinnoi-mediko-sanitarnoi-dopomogi-2-svyatoshinskogo-r-nu-m-kieva-za-ii-kvartal-2025-roku.pdf,107-82,КНП «Центр первинної медико-санітарної допомоги №2» Святошинського району м. Києва,Святошинська районна в місті Києві державна адміністрація,37395418
107-83,Звіт КНП «Центр первинної медико-санітарної допомоги №3» Святошинського району м. Києва про стан виконання Заходів з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року за ІІ квартал 2025 року,null,2025-07-03,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/16/uploaded-files/knp-tsentr-pervinnoi-mediko-sanitarnoi-dopomogi-3-svyatoshinskogo-r-nu-m-kieva-za-ii-kvartal-2025-roku.pdf,107-83,КНП «Центр первинної медико-санітарної допомоги №3» Святошинського району м. Києва,Святошинська районна в місті Києві державна адміністрація,37395418
100-87,Звіт про організацію роботи із зверненням громадян в Голосіївській районній в місті Києві державній адміністрації за I півріччя 2025 року,null,2025-07-03,Звіти з питань звернень громадян,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/pryiom-hromadian/zvity-shchodo-roboty-zi-zvernenniamy-hromadian/2025/zvit-zvernennia-gromadyan-za-1-pivrichchia-2025.docx,100-87,Відділ роботи із зверненнями громадян,Голосіївська районна в місті Києві державна адміністрація,37308812
100-88,"Звіт про задоволення запитів на отримання публічної інформації, що надійшли до Голосіївської районної в місті Києві державної адміністрації в червні 2025 року",null,2025-07-04,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/dostup-do-publichnoi-informatsii/2025/dostup-do-publ.info-06.2025.doc,100-88,Відділ організації діловодства та контролю,Голосіївська районна в місті Києві державна адміністрація,37308812
107-84,Звіт Святошинської РДА щодо результатів виконання Закону України «Про доступ до публічної інформації» за ІІ квартал 2025 року,null,2025-07-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/16/docs/zvit_zpi_2kv_25.doc,107-84,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-85,Звіт Святошинської РДА щодо результатів виконання Закону України «Про доступ до публічної інформації» за І півріччя 2025 року,null,2025-07-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/16/docs/zvit_zpi_1pivvrich_2025roku.docx,107-85,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
102-22,Звіт про стан розгляду запитів на публічну інформацію за червень,null,2025-07-01,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/10/uploaded-files/%20%D0%BF%D1%80%D0%BE%20%D1%81%D1%82%D0%B0%D0%BD%20%D1%80%D0%BE%D0%B7%D0%B3%D0%BB%D1%8F%D0%B4%D1%83%20%D0%B7%D0%B0%D0%BF%D0%B8%D1%82%D1%96%D0%B2%20%D0%BD%D0%B0%20%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D1%87%D0%BD%D1%83%20%D1%96%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D1%96%D1%8E%20%D0%B7%D0%B0%20%D0%BF%D0%B5%D1%80%D1%96%D0%BE%D0%B4%20%D0%B7%2001.06.2025%20%D0%BF%D0%BE%2030.06.2025.pdf,102-22,Відділ організації діловодства та контролю виконавської дисципліни,Деснянська районна в місті Києві державна адміністрація,37415088
107-86,Звіт про підсумки роботи з розгляду звернень громадян у Святошинській РДА за І півріччя 2025 року,null,2025-07-03,Звіти з питань звернень громадян,https://minio.kyivcity.gov.ua/kyivcity/sites/16/docs/zvit%201%20prch.pdf,107-86,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-87,Звіт Служби у справах дітей та сім'ї Святошинської РДА щодо роботи зі зверненнями громадян за І півріччя 2025 року,null,2025-07-03,Звіти з питань звернень громадян,https://minio.kyivcity.gov.ua/kyivcity/sites/16/zvg/zvit%20pro%20zvern.xlsx,107-87,Служба у справах дітей та сім'ї,Святошинська районна в місті Києві державна адміністрація,37395418
107-88,Звіт Служби у справах дітей та сім'ї Святошинської РДА щодо результатів виконання Закону України «Про доступ до публічної інформації» за І півріччя 2025 року,null,2025-07-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/16/zvg/zvit%20pro%20infor.xls,107-88,Служба у справах дітей та сім'ї,Святошинська районна в місті Києві державна адміністрація,37395418
104-78,Звіт про стан виконання Плану заходів за IІ квартал 2025 року,null,2025-07-07,Звіти з питань безбар'єрності,03.02.02 02:02,104-78,Управління будівництва,Оболонська районна в місті Києві державна адміністрація,37371727
107-89,Звіт управління житлово-комунального господарства про стан виконання плану заходів з реалізації Національної стратегії зі створення безбар'єрного простору в Україні на період до 2030 року за ІІ квартал 2025 року,null,2025-07-09,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/16/uploaded-files/%20%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D1%96%D0%BD%D0%BD%D1%8F%20%D0%B6%D0%B8%D1%82%D0%BB%D0%BE%D0%B2%D0%BE-%D0%BA%D0%BE%D0%BC%D1%83%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%B3%D,107-89,Управління житлово-комунального господарства,Святошинська районна в місті Києві державна адміністрація,37395418
105-22,Звіт про підсумки роботи із звернення громадян за І півріччя 2025 року,null,2025-07-21,Звіти з питань звернень громадян,https://minio.kyivcity.gov.ua/kyivcity/sites/14/2025/07.2025/21.07/105-22.pdf,105-22,Відділ роботи із зверненнями громадян,Печерська районна в місті Києві державна адміністрація,37401206
108-35,Звіт по стан розгляду запитів на публічну інформацію липень 2025 року,Null,2025-07-31,Звіти щодо задоволення запитів на інформацію,https://solom.kyivcity.gov.ua/news/stan-rozghliadu-zapytiv-na-publichnu-informatsiiu-za-lypen-2025-roku,108-35,Відділ організації діловодства,Солом'янська районна в місті Києві державна адміністрація,37378937
104-79,Звіт про стан розгляду запитів на публічну інформацію за липень 2025 року,null,2025-08-01,Звіти щодо задоволення запитів на інформацію,https://obolon.kyivcity.gov.ua/dostup-do-publichnoi-informatsii/pro-stan-rozghliadu-zapytiv-na-publichnu-informatsiiu,104-79,Відділ організації діловодства та контролю виконавської дисципліни,Оболонська районна в місті Києві державна адміністрація,37371727
109-71,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.07.2025 по 31.07.2025,2025-08-04,2025-08-04,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/18/2025/lypen-2025.docx,109-71,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
106-32,Звіт про організацію роботи зі зверненнями громадян за період з 01.01.2025 по 30.06.2025 рік,null,2025-07-22,Звіти з питань звернень громадян,https://minio.kyivcity.gov.ua/kyivcity/sites/15/2025/22072025/zvit%20hromadyan%20july.docx,106-32,Відділ роботи із зверненнями громадян,Подільська районна в місті Києві державна адміністрація,37333608
106-33,"Звіт щодо надходження запитів на інформацію до Подільської районної в місті Києві державної адміністрації, зокрема щодо їх задоволення за липень 2025 року",null,2025-07-31,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/15/2025/31072025/shchodo-nadkhodzhennya-zapitiv-na-informatsiyu-do-podilskoi-rda-m-kieva-lipen.doc,106-33,Відділ організації діловодства,Подільська районна в місті Києві державна адміністрація,37333608
103-34,Звіт по роботі із запитами щодо надання публічної інформації Дніпровською районною в місті Києві державній адміністрації за 1 півріччя 2025 року,null,2025-07-08,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/7/8/0101300606.pdf,103-34,Відділ організації діловодства,Дніпровська районна в місті Києві державна адміністрація,37203257
103-35,"Інформація про підсумки роботи із зверненнями громадян, що надійшли до Дніпровської районної в місті Києві державної адміністрації за період з 01.01.2025 по 30.06.2025",null,2025-07-11,Звіти з питань звернень громадян,https://dnipr.kyivcity.gov.ua/administratsiia/zvernennia-hromadian/pidsumky-roboty-iz-zvernenniamy-hromadian,103-35,Відділ роботи із зверненнями громадян,Дніпровська районна в місті Києві державна адміністрація,37203257
101-21,Звіт про опрацювання запитів на інформацію за липень 2025рік,null,2025-08-04,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/9/2025/zvit/zvit_zaput_07_2025.xlsx,101-21,Відділ організації діловодства та контролю виконавської дисципліни апарату,Дарницька районна в місті Києві державна адміністрація,37388222
103-36,Звіт по роботі із запитами щодо надання публічної інформації Дніпровською районною в місті Києві державної адміністрації за липень 2025 року,null,2025-08-04,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/8/4/pub2025.pdf,103-36,Відділ організації діловодства,Дніпровська районна в місті Києві державна адміністрація,37203257
102-23,Інформація про стан розгляду запитів на публічну інформацію за період з 01.07.2025 по 31.07.2025,null,2025-07-31,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/10/uploaded-files/%20%D0%BF%D1%80%D0%BE%20%D1%81%D1%82%D0%B0%D0%BD%20%D1%80%D0%BE%D0%B7%D0%B3%D0%BB%D1%8F%D0%B4%D1%83%20%D0%B7%D0%B0%D0%BF%D0%B8%D1%82%D1%96%D0%B2%20%D0%BD%D0%B0%20%D0%BF%D1%83%D0%B1%D0%BB%D1%96,102-23,Відділ організації діловодства та контролю виконавської дисципліни,Деснянська районна в місті Києві державна адміністрація,37415088
100-89,"Інформація про запити, що надійшли до Голосіївської РДА за липень 2025 року",null,2025-08-05,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/dostup-do-publichnoi-informatsii/2025/dostup-do-publ.info-07.2025.doc,100-89,Відділ організації діловодства та контролю,Голосіївська районна в місті Києві державна адміністрація,37308812
105-23,Звіт по роботі із запитами на публічну інформацію Печерської районної в місті Києві державної адміністрації за серпень,null,2025-09-01,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/14/2025/09.2025/105-26.pdf,105-23,Організаційний відділ,Печерська районна в місті Києві державна адміністрація,37401206
108-36,Звіт про стан розгляду на публічну інформацію за серпень 2025 року,null,2025-09-01,Звіти щодо задоволення запитів на інформацію,https://solom.kyivcity.gov.ua/news/stan-rozghliadu-zapytiv-na-publichnu-informatsiiu-za-serpen-2025-roku,108-36,Відділ організації діловодства,Солом'янська районна в місті Києві державна адміністрація,37378937
109-72,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.08.2025 по 31.08.2025,2025-09-01,2025-09-02,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/18/2025/109-71.docx,109-72,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
106-34,Звіт про виконання Плану Національної стратегії безбар'єрності на 2025-2026 роки до 2030 року за І півріччя 2025 року,2025-07-04,2025-08-07,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/15/2025/07082025/%20%D0%BF%D1%80%D0%BE%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%9F%D0%BB%D0%B0%D0%BD%D1%83%20%D0%9D%D0%B0%D1%86%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%97%20%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%B5%D0%B3%D1%96%D1%97%20%D0%B1%D0%B5%D0%B7%D0%B1%D0%B0%D1%80%D1%94%D1%80%D0%BD%D0%BE%D1%81%D1%82%D1%96%20%D0%BD%D0%B0%202025-2026%20%D1%80%D0%BE%D0%BA%D0%B8%20%D0%B4%D0%BE%202030%20%D1%80%D0%BE%D0%BA%D1%83%20%D0%B7%D0%B0%20%D0%86%20%D0%BF%D1%96%D0%B2%D1%80%D1%96%D1%87%D1%87%D1%8F%202025%20%D1%80%D0%BE%D0%BA%D1%83.pdf,106-34,Управління соціальної та ветеранської політики,Подільська районна в місті Києві державна адміністрація,37333608
106-35,"Звіт щодо надходження запитів на інформацію до Подільської районної в місті Києві державної адміністрації, зокрема щодо їх задоволення за серпень 2025 року",null,2025-09-02,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/shchodo-nadkhodzhennya-zapitiv-na-informatsiyu-do-podilskoi-rda-m-kieva-serpen.doc,106-35,Відділ організації діловодства,Подільська районна в місті Києві державна адміністрація,37333608
104-80,Громадський звіт про роботу Оболонської районної в місті Києві державної адміністрації за перше півріччя 2025 року,2025-08-11,2025-08-11,Звіти керівників,https://obolon.kyivcity.gov.ua/zvitnist/hromadskyi-zvit-2025,104-80,Відділ економіки,Оболонська районна в місті Києві державна адміністрація,37371727
104-81,Інформація про стан розгляду запитів на публічну інформацію в Оболонській районній в місті Києві державній адміністрації за серпень 2025 року,null,2025-09-01,Звіти щодо задоволення запитів на інформацію,https://obolon.kyivcity.gov.ua/dostup-do-publichnoi-informatsii/pro-stan-rozghliadu-zapytiv-na-publichnu-informatsiiu,104-81,Відділ організації діловодства та контролю виконавської дисципліни,Оболонська районна в місті Києві державна адміністрація,37371727
101-22,Інформаційно-аналітичні матеріали про стан роботи із зверненнями громадян у Дарницькій районній в місті Києві державній адміністрації за період з 01.01.2025 по 30.06.2025,2025-07-30,2025-08-21,Звіти з питань звернень громадян,https://minio.kyivcity.gov.ua/kyivcity/sites/9/2025/zvit/zvit_zvern_pivroku_2025.pdf,101-22,Відділ роботи із зверненнями громадян апарату,Дарницька районна в місті Києві державна адміністрація,37388222
101-23,Звіт про опрацювання запитів на доступ до публічної інформації за серпень 2025,null,2025-09-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/9/2025/zvit/zvit_zaput_08_2025.xlsx,101-23,Відділ організації діловодства та контролю виконавської дисципліни апарату,Дарницька районна в місті Києві державна адміністрація,37388222
102-24,Звіт про стан розгляду запитів на публічну інформацію у Деснянській районній в місті Києві державній з 01.08.2025 по 31.08.2025,null,2025-08-29,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/10/uploaded-files/%20%D0%BF%D1%80%D0%BE%20%D1%81%D1%82%D0%B0%D0%BD%20%D1%80%D0%BE%D0%B7%D0%B3%D0%BB%D1%8F%D0%B4%D1%83%20%D0%B7%D0%B0%D0%BF%D0%B8%D1%82%D1%96%D0%B2%20%D0%BD%D0%B0%20%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D1%87%D0%BD%D1%83%20%D1%96%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D1%96%D1%8E%20%D1%83%20%D0%94%D0%B5%D1%81%D0%BD%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D1%96%D0%B9%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%BD%D1%96%D0%B9%20%D0%B2%20%D0%BC%D1%96%D1%81%D1%82%D1%96%20%D0%9A%D0%B8%D1%94%D0%B2%D1%96%20%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%BD%D1%96%D0%B9%20%D0%B0%D0%B4%D0%BC%D1%96%D0%BD%D1%96%D1%81%D1%82%D1%80%D0%B0%D1%86%D1%96%D1%97%20%D0%B7%D0%B0%20%D1%81%D0%B5%D1%80%D0%BF%D0%B5%D0%BD%D1%8C%202025%20%D1%80%D0%BE%D0%BA%D1%83.pdf,102-24,Відділ організації діловодства та контролю виконавської дисципліни,Деснянська районна в місті Києві державна адміністрація,37415088
100-90,"Звіт про задоволення запитів на отримання публічної інформації, що надійшли до Голосіївської районної в місті Києві державної адміністрації в серпні 2024 року",null,2025-09-04,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/dostup-do-publichnoi-informatsii/2025/dostup-do-publ.info-08.2025.doc,100-90,Відділ організації діловодства та контролю,Голосіївська районна в місті Києві державна адміністрація,37308812
100-91,Звіт про роботу Голосіївської районної в місті Києві державної адміністрації за І півріччя 2025 року,null,2025-08-27,Звіти про діяльність,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/zvity-pro-robotu/2025/zvit-1-piv-2025.pdf,100-91,Відділ економіки,Голосіївська районна в місті Києві державна адміністрація,37308812
103-37,Звіт по роботі із запитами щодо надання публічної інформації Дніпровською районною в місті Києві державною адміністрацією за серпень 2025 року,null,2025-09-01,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/9/1/zvit-publ.pdf,103-37,Відділ організації діловодства,Дніпровська районна в місті Києві державна адміністрація,37203257
103-38,Звіт по роботі із запитами щодо надання публічної інформації Дніпровської районної в місті Києві державної адміністрації за вересень 2025 року,null,2025-09-30,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/9/30/punbn.pdf,103-38,Відділ організації діловодства,Дніпровська районна в місті Києві державна адміністрація,37203257
105-24,Звіт по роботі із запитами на публічну інформацію Печерської районної в місті Києві державної адміністрації за вересень,null,2025-09-30,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/14/2025/%D0%B2%D1%96%D0%B4%D0%BA%D1%80%D0%B8%D1%82%D1%96%20%D0%B4%D0%B0%D0%BD%D1%96/105-23.pdf,105-24,Організаційний відділ,Печерська районна в місті Києві державна адміністрація,37401206
106-36,Громадський звіт про роботу Подільської районної в місті Києві державної адміністрації за І півріччя 2025 року,null,2025-09-26,Звіти про діяльність,https://minio.kyivcity.gov.ua/kyivcity/sites/15/2025/September/26092025/_%D0%86%20%D0%BF%D1%96%D0%B2%D1%80%D1%96%D1%87%D1%87%D1%8F_2025.pdf,106-36,Відділ організаційно-аналітичного забезпечення,Подільська районна в місті Києві державна адміністрація,37333608
106-37,"Звіт щодо надходження запитів на інформацію до Подільської районної в місті Києві державної адміністрації, зокрема щодо їх задоволення за вересень 2025 року",null,2025-10-01,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/shchodo-nadkhodzhennya-zapitiv-na-informatsiyu-do-podilskoi-rda-m-kieva-veresen.doc,106-37,Відділ організації діловодства,Подільська районна в місті Києві державна адміністрація,37333608
104-82,Про стан розгляду запитів на публічну інформацію,null,2025-10-02,Звіти щодо задоволення запитів на інформацію,https://obolon.kyivcity.gov.ua/dostup-do-publichnoi-informatsii/pro-stan-rozghliadu-zapytiv-na-publichnu-informatsiiu,104-82,Відділ організації діловодства та контролю виконавської дисципліни,Оболонська районна в місті Києві державна адміністрація,37371727
104-83,Звіти про надходження та розгляд запитів на отримання публічної інформації,null,2025-10-02,Звіти щодо задоволення запитів на інформацію,https://obolon.kyivcity.gov.ua/dostup-do-publichnoi-informatsii/zvity-pro-nadkhodzhennia-ta-rozghliad-zapytiv-na-otrymannia-publichnoi-informatsii,104-83,Відділ організації діловодства та контролю виконавської дисципліни,Оболонська районна в місті Києві державна адміністрація,37371727
104-84,Звіт про стан виконання Плану заходів за ІIІ квартал 2025 року,null,2025-10-01,Звіти з питань безбар'єрності,https://obolon.kyivcity.gov.ua/bezbariernist-obolonskyi-raion/natsionalna-stratehiia-iz-stvorennia-bezbariernoho-prostoru-v-ukraini-na-period-do-2030-roku,104-84,Заступник голови Комітету – директор Центру комплексної реабілітації для дітей та молоді з інвалідністю Оболонського району міста Києва,Оболонська районна в місті Києві державна адміністрація,37371727
107-90,"Звіт Управління будівництва, архітектури та землекористування Святошинської районної в місті Києві державної адміністрації про виконання плану заходів на 2025-2026 роки з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року за ІІІ квартал 2025 р.",null,2025-10-01,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/16/uploaded-files/%20%D0%B7%D0%B2%D1%96%D1%82%203%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB.xlsx,107-90,"Управління будівництва, архітектури та землекористування Святошинської районної в місті Києві державної адміністрації",Святошинська районна в місті Києві державна адміністрація,37395418
107-91,Інформація про підсумки роботи із розгляду звернень громадян у Святошинській районній у місті Києві державній адміністрації за ІІІ квартал 2025 р.,null,2025-10-03,Звіти з питань звернень громадян,https://minio.kyivcity.gov.ua/kyivcity/sites/16/02102025095739.pdf,107-91,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
102-25,Інформація про виконання за II квартал 2025 року Плану заходів на 2025-2026 роки з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року,null,2025-07-08,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/10/uploaded-files/planu-zakhodiv-na-2025-2026-rr-bezb-za-2-kv-2025-r-ukraina.pdf,102-25,Управління соціальної та ветеранської політики,Деснянська районна в місті Києві державна адміністрація,37415088
102-26,Інформація про виконання за III квартал 2025 року Плану заходів на 2025-2026 роки з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року,null,2025-10-02,Звіти з питань безбар'єрності,https://minio.kyivcity.gov.ua/kyivcity/sites/10/2025/10/02/planu-zakhodiv-na-2025-2026-roki-z-realizatsii-natsionalnoi-strategii-iz-stvorennya-bezbarernogo-prostoru-v-ukraini-na-period-do-2030-roku-za-3-kvartal-2025-roku.pdf,102-26,Управління соціальної та ветеранської політики,Деснянська районна в місті Києві державна адміністрація,37415088
100-92,"Звіт про задоволення запитів на отримання публічної інформації, що надійшли до Голосіївської районної в місті Києві державної адміністрації в вересні 2025 року",null,2025-10-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/dostup-do-publichnoi-informatsii/2025/dostup-do-publ.info-09.2025.doc,100-92,Відділ організації діловодства та контролю,Голосіївська районна в місті Києві державна адміністрація,37308812
107-92,Звіт щодо результатів виконання Закону України «Про доступ до публічної інформації» Святошинської районної в місті Києві державної адміністрації за ІІІ квартал 2025 року,null,2025-10-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/16/zvit_%D0%86%D0%86%D0%86_kv_2025.doc,107-92,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
101-24,Звіт про опрацювання запитів на доступ до публічної інформації за вересень,null,2025-10-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/9/2025/zvit/zvit_zaput_09_2025.xlsx,101-24,Відділ організації діловодства та контролю виконавської дисципліни апарату,Дарницька районна в місті Києві державна адміністрація,37388222
108-37,Звіт про стан розгляду запитів на публічну інформацію за вересень 2025 року,null,2025-10-01,Звіти щодо задоволення запитів на інформацію,https://solom.kyivcity.gov.ua/news/stan-rozghliadu-zapytiv-na-publichnu-informatsiiu-za-veresen-2025-roku,108-37,Відділ організації діловодства,Солом'янська районна в місті Києві державна адміністрація,37378937
109-73,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.09.2025 по 30.09.2025,null,2025-10-03,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/18/2025/09/109-72.pdf,109-73,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
105-25,Звіт по роботі із запитами на публічну інформацію Печерської районної в місті Києві державної адміністрації за жовтень,null,2025-10-31,Звіти щодо задоволення запитів на інформацію,https://minio.kyivcity.gov.ua/kyivcity/sites/14/2025/%D0%B2%D1%96%D0%B4%D0%BA%D1%80%D0%B8%D1%82%D1%96%20%D0%B4%D0%B0%D0%BD%D1%96/105-29.pdf,105-25,Організаційний відділ,Печерська районна в місті Києві державна адміністрація,37401206
108-38,Звіт про стан розгляду запитів на публічну інформацію за жовтень 2025 року,Null,2025-10-31,Звіти щодо задоволення запитів на інформацію,https://solom.kyivcity.gov.ua/news/stan-rozghliadu-zapytiv-na-publichnu-informatsiiu-za-zhovten-2025-roku,108-38,Відділ організації діловодства,Солом'янська районна в місті Києві державна адміністрація,37378937
104-85,Інформація про стан розгляду запитів на публічну інформацію в Оболонській районній в місті Києві державній адміністрації за жовтень 2025 року,null,2025-11-03,Звіти щодо задоволення запитів на інформацію,https://obolon.kyivcity.gov.ua/dostup-do-publichnoi-informatsii/pro-stan-rozghliadu-zapytiv-na-publichnu-informatsiiu,104-85,Відділ організації діловодства та контролю виконавської дисципліни,Оболонська районна в місті Києві державна адміністрація,37371727
