uid,vehicleNumber,vehicleVin,bodyType,brand,model,year,agencyId,agencyName,routeId,status,dateFrom,dateUntil,capacity,capacitySeated,capacityStanding,wheelchairAccessible,isLowFloor,bikesAllowed
34.6,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,239,Використовується,null,null,null,не менше 21,null,0,null,0
34.7,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,239,Використовується,null,null,null,не менше 21,null,0,null,0
34.8,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,239,Використовується,null,null,null,не менше 21,null,0,null,0
34.9,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,239,Використовується,null,null,null,не менше 21,null,0,null,0
34.1,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,239,Використовується,null,null,null,не менше 21,null,0,null,0
35.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,240,Використовується,null,null,null,не менше 21,null,0,null,0
35.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,240,Використовується,null,null,null,не менше 21,null,0,null,0
35.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,240,Використовується,null,null,null,не менше 21,null,0,null,0
35.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,240,Використовується,null,null,null,не менше 21,null,0,null,0
35.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,240,Використовується,null,null,null,не менше 21,null,0,null,0
36.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
36.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
36.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
36.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
36.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
36.6,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
36.7,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
36.8,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,241,Використовується,null,null,null,не менше 21,null,0,null,0
37.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.6,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.7,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.8,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
37.9,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,242,Використовується,null,null,null,не менше 21,null,0,null,0
38.1,null,null,автобус,null,null,null,32527677,ТОВ Радонь,249,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
38.2,null,null,автобус,null,null,null,32527677,ТОВ Радонь,249,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
38.3,null,null,автобус,null,null,null,32527677,ТОВ Радонь,249,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
38.4,null,null,автобус,null,null,null,32527677,ТОВ Радонь,249,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
38.5,null,null,автобус,null,null,null,32527677,ТОВ Радонь,249,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
38.6,null,null,автобус,null,null,null,32527677,ТОВ Радонь,249,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
38.7,null,null,автобус,null,null,null,32527677,ТОВ Радонь,249,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
39.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,250,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
39.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,250,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
39.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,250,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
39.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,250,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
39.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,250,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
40.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.5,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.6,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.7,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.8,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.9,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.11,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.12,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.13,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.14,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.15,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.16,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.17,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
40.18,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,401,Використовується,null,null,null,не менше 21,null,0,null,0
41.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,402,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
