facility_id,osm_ref,category,subtype,name,operator,ownership,addr_street,addr_housenumber,grid_id,power_source_id,power_source_name,power_zone_id,power_connection_type,backup_power,backup_power_capacity_kw,dependency_confidence,dependency_notes,source
osm_node_10908109711,node/10908109711,healthcare,pharmacy,Бажаємо здоровʼя,,,вулиця Іоанна Павла II,22/21,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11139672141,node/11139672141,healthcare,pharmacy,Бажаємо здоровʼя,,,вулиця Професора Підвисоцького,8А,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12364444849,node/12364444849,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12864656251,node/12864656251,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12181969106,node/12181969106,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_6461444788,node/6461444788,healthcare,pharmacy,Бажаємо здоровʼя,,,вулиця Михайла Омеляновича-Павленка,7,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11178636827,node/11178636827,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3488955307,node/3488955307,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4629631653,node/4629631653,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4210977191,node/4210977191,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10891956693,node/10891956693,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_800325172,node/800325172,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11358014264,node/11358014264,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_9892965139,node/9892965139,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10709225906,node/10709225906,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7214039353,node/7214039353,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_6264129727,node/6264129727,healthcare,pharmacy,Бажаємо здоровʼя,,,Оболонський проспект,12,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11175361341,node/11175361341,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_5933473553,node/5933473553,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10081441005,node/10081441005,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7812718562,node/7812718562,healthcare,pharmacy,Бажаємо здоровʼя,,,Вишгородська вулиця,56/2,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_12350585117,node/12350585117,healthcare,pharmacy,Бажаємо здоровʼя,,,Литовський проспект,4,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_10661221896,node/10661221896,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_11194945577,node/11194945577,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_9735019595,node/9735019595,healthcare,pharmacy,Бажаємо здоровʼя,,,вулиця Левка Лукʼяненка,11,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7029659201,node/7029659201,healthcare,pharmacy,Бажаємо здоровʼя,,,вулиця Левка Лукʼяненка,6-А,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11087520464,node/11087520464,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11469861096,node/11469861096,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11125940614,node/11125940614,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_9183057379,node/9183057379,healthcare,pharmacy,Бажаємо здоровʼя,,,Оболонський проспект,41,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_11197705871,node/11197705871,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_9183127559,node/9183127559,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_11940438433,node/11940438433,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_9462938131,node/9462938131,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4737108222,node/4737108222,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_9456020232,node/9456020232,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11197437370,node/11197437370,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11285494421,node/11285494421,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11197733870,node/11197733870,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11300783041,node/11300783041,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12878500314,node/12878500314,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_986679981,node/986679981,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10917050404,node/10917050404,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10939030475,node/10939030475,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10917017750,node/10917017750,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3469439838,node/3469439838,healthcare,pharmacy,Бажаємо здоровʼя,,,Гроденська вулиця,1/35,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10950820309,node/10950820309,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12161068133,node/12161068133,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10900655577,node/10900655577,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5165458322,node/5165458322,healthcare,pharmacy,Бажаємо здоровʼя,"ТОВ ""Сіріус-95""",,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_5230915921,node/5230915921,healthcare,pharmacy,Бажаємо здоровʼя,,,,,kyiv_grid_07_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_12123729866,node/12123729866,healthcare,pharmacy,Бажаємо здоровʼя,,,бульвар Незалежності,6,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_375650305,way/375650305,healthcare,pharmacy,Бажаємо здоровʼя,,,Ірпінська вулиця,78,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1414067967,way/1414067967,healthcare,pharmacy,Бажаємо здоровʼя,,,вулиця Гетьмана Павла Полуботка,65,kyiv_grid_08_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_5058785422,node/5058785422,healthcare,pharmacy,Благодія,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3743174928,node/3743174928,healthcare,pharmacy,Благодія,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4882419221,node/4882419221,healthcare,pharmacy,Ближайшая аптека,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12250830192,node/12250830192,healthcare,pharmacy,Бориспільська центральна аптека №24,,,Лісова вулиця,1A,kyiv_grid_02_01,,,,,,,,,OpenStreetMap Overpass API
osm_node_13575342985,node/13575342985,healthcare,pharmacy,Будемо здорові разом,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_13575342986,node/13575342986,healthcare,pharmacy,Будемо здорові разом,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11285498098,node/11285498098,healthcare,pharmacy,Будемо здорові разом,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5865689386,node/5865689386,healthcare,pharmacy,Будемо здорові разом,"ТОВ ""Одужуйте швидше""",,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10973616239,node/10973616239,healthcare,pharmacy,Будь здоровий,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11844607260,node/11844607260,healthcare,pharmacy,Бюджетна,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10930609886,node/10930609886,healthcare,pharmacy,Бюджетна,,,,,kyiv_grid_07_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_12199698724,node/12199698724,healthcare,pharmacy,Бюджетна аптека,,,Залізнична вулиця,2-Б,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10001468627,node/10001468627,healthcare,pharmacy,Бюджетна аптека,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11276157216,node/11276157216,healthcare,pharmacy,Бюджетна аптека,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4652770790,node/4652770790,healthcare,pharmacy,Бюро фармації та медицини,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3619121610,node/3619121610,healthcare,pharmacy,Біла Ромашка,ФОЗЗИ-ФАРМ,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5849454403,node/5849454403,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,Звенигородська вулиця,200-Д,kyiv_grid_02_01,,,,,,,,,OpenStreetMap Overpass API
osm_node_11295392173,node/11295392173,healthcare,pharmacy,Біла ромашка,,,,,kyiv_grid_05_01,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349142,node/7414349142,healthcare,pharmacy,Біла ромашка,ФОЗЗИ-ФАРМ,,,,kyiv_grid_06_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349155,node/7414349155,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_01_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349124,node/7414349124,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_01_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349156,node/7414349156,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349146,node/7414349146,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349153,node/7414349153,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_2423946295,node/2423946295,healthcare,pharmacy,Біла ромашка,,,,,kyiv_grid_01_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349144,node/7414349144,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_03_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_11251422457,node/11251422457,healthcare,pharmacy,Біла ромашка,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7252370146,node/7252370146,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_6393029171,node/6393029171,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349136,node/7414349136,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5331208421,node/5331208421,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_1860348933,node/1860348933,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349129,node/7414349129,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349133,node/7414349133,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,проспект Європейського Союзу,58,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_8017167642,node/8017167642,healthcare,pharmacy,Біла ромашка,Біла ромашка,,Глибочицька вулиця,32b,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_13377829601,node/13377829601,healthcare,pharmacy,Біла ромашка,,,Балтійський провулок,23,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_13098424666,node/13098424666,healthcare,pharmacy,Біла ромашка,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7214744836,node/7214744836,healthcare,pharmacy,Біла ромашка,Фоззі-Фарм,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4422083920,node/4422083920,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_3560639693,node/3560639693,healthcare,pharmacy,Біла ромашка,Фоззі фарм,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11772088384,node/11772088384,healthcare,pharmacy,Біла ромашка,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_13001506258,node/13001506258,healthcare,pharmacy,Біла ромашка,,,Ярославська вулиця,56-А,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349140,node/7414349140,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349147,node/7414349147,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349138,node/7414349138,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349154,node/7414349154,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10861722466,node/10861722466,healthcare,pharmacy,Біла ромашка,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7414349131,node/7414349131,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4405309390,node/4405309390,healthcare,pharmacy,Біла ромашка,Фоззи-Фарм,,,,kyiv_grid_10_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_5000485981,node/5000485981,healthcare,pharmacy,Біокон,,,Соломʼянська вулиця,17,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4869733223,node/4869733223,healthcare,pharmacy,Біокон #22,,,,,kyiv_grid_07_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_1252777390,node/1252777390,healthcare,pharmacy,Велика Аптека,,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_3466530829,node/3466530829,healthcare,pharmacy,Велика Аптека,,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_537760265,node/537760265,healthcare,pharmacy,Велика Аптека,,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4862030522,node/4862030522,healthcare,pharmacy,Велика аптека,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_6515323727,node/6515323727,healthcare,pharmacy,Вета,,,вулиця Олександра Білана,5,kyiv_grid_10_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_1658831803,node/1658831803,healthcare,pharmacy,Вета,,,,,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_4876309789,node/4876309789,healthcare,pharmacy,Ветеринарна,,,Васильківська вулиця,5/7,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_3381109821,node/3381109821,healthcare,pharmacy,Виталюкс,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_8429204604,node/8429204604,healthcare,pharmacy,Волсмарт,,,вулиця Володимира Сосюри,5,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12899654800,node/12899654800,healthcare,pharmacy,Все для здоров'я,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_9396661280,node/9396661280,healthcare,pharmacy,Від Складу,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4920714726,node/4920714726,healthcare,pharmacy,Вірідіс,Денді-фарм,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10930769633,node/10930769633,healthcare,pharmacy,Віталюкс,,,,,kyiv_grid_06_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_3846920685,node/3846920685,healthcare,pharmacy,Віталюкс,Віталюкс,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4986590112,node/4986590112,healthcare,pharmacy,Віталюкс,Аптека Віталюкс,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_2931455299,node/2931455299,healthcare,pharmacy,Віталюкс,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11414717756,node/11414717756,healthcare,pharmacy,Віталюкс,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_429464047,node/429464047,healthcare,pharmacy,Віталюкс,,,,,kyiv_grid_06_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4454781211,node/4454781211,healthcare,pharmacy,Віталюкс,,,вулиця Євгена Харченка,31,kyiv_grid_09_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7040758872,node/7040758872,healthcare,pharmacy,Віталюкс,,,вулиця Івана Дяченка,123,kyiv_grid_09_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4706502096,node/4706502096,healthcare,pharmacy,Віталюкс,,,,,kyiv_grid_08_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_4737438134,node/4737438134,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_01_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_4135519933,node/4135519933,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_00_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_11941618886,node/11941618886,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_00_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7296940783,node/7296940783,healthcare,pharmacy,Вітамін,,,Львівська вулиця,1а к3,kyiv_grid_01_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4276676454,node/4276676454,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_3919214666,node/3919214666,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4148419315,node/4148419315,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4853662702,node/4853662702,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3831366658,node/3831366658,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7639831390,node/7639831390,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4743967225,node/4743967225,healthcare,pharmacy,Вітамін,,,вулиця Композитора Лятошинського,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4130015790,node/4130015790,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3080707066,node/3080707066,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7862603497,node/7862603497,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7473323862,node/7473323862,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4790709534,node/4790709534,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_5185936191,node/5185936191,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5325418911,node/5325418911,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4744165502,node/4744165502,healthcare,pharmacy,Вітамін,,,,,kyiv_grid_10_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_445118355,way/445118355,healthcare,pharmacy,Вітанікус №56,"ООО ""Є Аптека""",,Загорівська вулиця,1,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10930770829,node/10930770829,healthcare,pharmacy,Гала,,,,,kyiv_grid_06_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_3819222712,node/3819222712,healthcare,pharmacy,Гала,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7533338357,node/7533338357,healthcare,pharmacy,Гала,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_3835995737,node/3835995737,healthcare,pharmacy,Гала,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4693954590,node/4693954590,healthcare,pharmacy,Гала,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4388462207,node/4388462207,healthcare,pharmacy,Гала,"ТОВ ""Анела""",,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_11016455573,node/11016455573,healthcare,pharmacy,Гала,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11197733869,node/11197733869,healthcare,pharmacy,Гала,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4874486163,node/4874486163,healthcare,pharmacy,Гала,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11197747803,node/11197747803,healthcare,pharmacy,Гала,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12954775278,node/12954775278,healthcare,pharmacy,Гала,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_9950084042,node/9950084042,healthcare,pharmacy,Гала Аптека,Гала Аптека,,проспект Академіка Глушкова,30,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_6454823517,node/6454823517,healthcare,pharmacy,Гала Аптека,"ТОВ ""АНЕЛА""",,,,kyiv_grid_06_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_8979491571,node/8979491571,healthcare,pharmacy,Гала Аптека,,,вулиця Зої Гайдай,6,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_8695145509,node/8695145509,healthcare,pharmacy,Гала аптека,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4526490389,node/4526490389,healthcare,pharmacy,Гала аптека,Галафарм,,вулиця Андрія Головка,4,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3009267133,node/3009267133,healthcare,pharmacy,Гелекси,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4879162368,node/4879162368,healthcare,pharmacy,Гомеопатична аптека,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7812628945,node/7812628945,healthcare,pharmacy,Дешево,Вiтанiкус ТОВ,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_6991144523,node/6991144523,healthcare,pharmacy,Добра аптека,,,проспект Науки,94/5,kyiv_grid_06_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_3893385543,node/3893385543,healthcare,pharmacy,Добрий доктор,,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3328036693,node/3328036693,healthcare,pharmacy,Добрий доктор,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11216247519,node/11216247519,healthcare,pharmacy,Добробут,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5958741091,node/5958741091,healthcare,pharmacy,Доброго дня,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4458631265,node/4458631265,healthcare,pharmacy,Доброго дня,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4870437341,node/4870437341,healthcare,pharmacy,Доброго дня,,,вулиця Ярославів Вал,28,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3808704957,node/3808704957,healthcare,pharmacy,Доброго дня,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4876470021,node/4876470021,healthcare,pharmacy,Доброго дня,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
