providerName,providerId,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressThoroughfare,addressLocatorDesignator,addressLocatorDesignator2,addressLocatorBuilding,lat,lon
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,31,null,null,50.5017940,30.6099270
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,33,null,null,50.5023630,30.6123260
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,43,null,null,50.5059380,30.6165590
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Сержа Лифаря,5,null,null,50.5103040,30.6149650
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Сержа Лифаря,3-Б,null,null,50.5097040,30.6161020
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Сержа Лифаря,1,null,null,50.5098640,30.6191380
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,36/7,null,null,50.5114440,30.6138510
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,32-А,null,null,50.5088290,30.6118100
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,32-Д,null,null,50.5087560,30.6147830
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,32,null,null,50.5095370,30.6111740
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,20-В,null,null,50.5048950,30.6072770
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,20-Г,null,null,50.5042470,30.6071900
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,20-Б,null,null,50.5055010,30.6073200
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,20-А,null,null,50.5061030,30.6073570
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,24-А,null,null,50.5061720,30.6092990
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,22-А,null,null,50.5051950,30.6083920
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,28-А,null,null,50.5075530,30.6116380
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,28-Б,null,null,50.5069890,30.6116060
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,26-Б,null,null,50.5062700,30.6113010
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,24-Б,null,null,50.5061510,30.6101670
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,20,null,null,50.5067500,30.6064910
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,34,null,null,50.5100970,30.6127020
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,14,null,null,50.5061280,30.5868000
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,8-А,null,null,50.5033850,30.5854450
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,4,null,null,50.5017930,30.5871780
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,8-Б,null,null,50.5029760,30.5863950
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,8,null,null,50.5021870,30.5859490
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,3-В,null,null,50.5052690,30.5952960
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,11,null,null,50.5075650,30.5937340
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,9-А,null,null,50.5069270,30.5937500
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,5,null,null,50.5060490,30.5949590
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,13,null,null,50.5079940,30.5925290
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,13-А,null,null,50.5085330,30.5923800
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,17,null,null,50.5093200,30.5931510
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,15-Б,null,null,50.5090700,30.5933480
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,15-А,null,null,50.5087210,30.5936430
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,15,null,null,50.5083730,30.5939380
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,9,null,null,50.5064500,30.5941400
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,16,null,null,50.5065670,30.5873570
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,20,null,null,50.5078230,30.5899790
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,26-А,null,null,50.5089160,30.5915870
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,26,null,null,50.5083310,30.5908790
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,16-А,null,null,50.5076870,30.5883120
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,11-Б,null,null,50.5020260,30.5887560
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,17-Д,null,null,50.5054690,30.5881960
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,15-А,null,null,50.5027540,30.5897420
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,17-А,null,null,50.5033670,30.5907450
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,23,null,null,50.5043110,30.5942510
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,21-А,null,null,50.5031270,30.5921850
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,21-Б,null,null,50.5042090,30.5927270
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,17-Г,null,null,50.5050480,30.5885730
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,11,null,null,50.5021620,30.5896160
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,11,null,null,50.5009930,30.5828760
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,13,null,null,50.5023940,30.5840080
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,5,null,null,50.5003710,30.5851480
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,1/9,null,null,50.4998050,30.5894500
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,8,null,null,50.5016330,30.5800340
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,8-А,null,null,50.5017940,30.5807110
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,8-Б,null,null,50.5013300,30.5805650
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,4,null,null,50.4989390,30.5777510
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,6,null,null,50.5006000,30.5790660
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,5-А,null,null,50.4974370,30.5853850
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,1,null,null,50.4983400,30.5830160
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,3-Б,null,null,50.4983360,30.5841660
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,7,null,null,50.4986870,30.5869150
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,1-А,null,null,50.4985850,30.5824060
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,1-Б,null,null,50.4981060,30.5823930
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,3-А,null,null,50.4985720,30.5848230
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,3,null,null,50.4981150,30.5847930
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,7,null,null,50.4983410,30.5948870
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,9-В,null,null,50.5010340,30.6014520
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,9-Г,null,null,50.5010380,30.5998380
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,9-Д,null,null,50.5010550,30.5982170
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,11-А,null,null,50.5026950,30.6008620
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,19-В,null,null,50.4999910,30.6023070
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,17,null,null,50.4983530,30.6007860
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,19-А,null,null,50.4992360,30.6016810
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,13-А,null,null,50.4992280,30.5978440
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,5,null,null,50.4983380,30.5931880
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,4-Г,null,null,50.5000530,30.5940740
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,4-А,null,null,50.5000710,30.5931440
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,2-В,null,null,50.4991600,30.5914080
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,2-Б,null,null,50.4986610,30.5918240
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,2-А,null,null,50.4980510,30.5913510
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,2/1,null,null,50.4979180,30.5904640
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,8,null,null,50.5012300,30.5944830
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,12,null,null,50.5023310,30.5972790
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,8-Б,null,null,50.5021280,30.5959610
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,8-В,null,null,50.5015650,30.5964160
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,8-А,null,null,50.5015700,30.5954900
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,12-А,null,null,50.5026740,30.5982860
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,12-В,null,null,50.5026680,30.5992120
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,14-А,null,null,50.5026920,30.6000380
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,14/13,null,null,50.5039320,30.5999480
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Деснянського району м. Києва»,39605452,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,12-Б,null,null,50.5032320,30.5987360
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Вершигори Петра,3-А,null,null,50.4921420,30.5781300
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Вершигори Петра,3-Б,null,null,50.4915970,30.5785980
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Вершигори Петра,5,null,null,50.4919580,30.5757650
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Вершигори Петра,7-А,null,null,50.4913150,30.5772010
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Вершигори Петра,9-А,null,null,50.4903200,30.5773790
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Вершигори Петра,5-А,null,null,50.4921290,30.5767430
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Вершигори Петра,9,null,null,50.4903660,30.5762740
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,2,null,null,50.4933520,30.5843920
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,2-Б,null,null,50.4932660,30.5830070
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,4,null,null,50.4924200,30.5845460
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,10,null,null,50.4912430,30.5825970
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,14,null,null,50.4899970,30.5804030
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,16,null,null,50.4895480,30.5810750
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,22,null,null,50.4880170,30.5805800
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,2-А,null,null,50.4936270,30.5838790
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,4-А,null,null,50.4927490,30.5840340
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,4,null,null,50.4944450,30.5783570
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,6-А,null,null,50.4939980,30.5796380
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,2,null,null,50.4937840,30.5775740
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,8-Г,null,null,50.4932850,30.5801740
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,10-А,null,null,50.4933230,30.5813030
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,12-А,null,null,50.4940080,30.5820980
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,6,null,null,50.4947310,30.5793470
Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Дніпровського району м. Києва»,39606435,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,8,null,null,50.4947730,30.5804660
